Delta-2-Albomycin A1	fhuD
Delta-2-Albomycin A1	fhuA
2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid	bioA
2-Phosphoglycolic Acid	nagB
2-Phosphoglycolic Acid	pfkA
2-Phosphoglycolic Acid	TPI1
2-Phosphoglycolic Acid	PKM
2-Phosphoglycolic Acid	tpiA
2-Phosphoglycolic Acid	mgsA
2-Phosphoglycolic Acid	ENO2
2-Phosphoglycolic Acid	tpiA
2-Phosphoglycolic Acid	aroG
2-Phosphoglycolic Acid	PKLR
2-Phosphoglycolic Acid	TPI
2-Phosphoglycolic Acid	yniC
2-Phosphoglycolic Acid	ENO3
2-butyl-1-hydroxyguanidine	NOS1
7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester	MIF
SD146	gag-pol
4-Methylthio-Alpha-D-Mannose	AMY2B
Ethylmercurithiosalicylic acid	OXCT1
Purvalanol	CRK2
Purvalanol	CDK4
Purvalanol	MAPK1
Purvalanol	MAPK3
Purvalanol	CDK2
Purvalanol	SRPK2
4-Deoxy-D-Mannuronic Acid	algQ1
4-Deoxy-D-Mannuronic Acid	algQ2
2-Amino-3-Oxo-4-Sulfo-Butyric Acid	STS
Acetamide	amiC
Adenosine-5'-Pentaphosphate	ndx1
3-Indolebutyric Acid	tyrB
3-Indolebutyric Acid	B2M
3-Indolebutyric Acid	TRAC
3-Indolebutyric Acid	TRBC1
3-Indolebutyric Acid	HLA-A
CD564	RARG
Kifunensine	MSDC
Kifunensine	MAN2A1
Kifunensine	MAN1B1
beta-D-galactopyranosyl-(1-&gt;4)-beta-D-galactopyranose	ganB
RPR131247	PRSS1
Uridine	LSM6
Uridine	tsx
Uridine	SLC29A1
Phthalic Acid	nadC
Phthalic Acid	ESR1
Phthalic Acid	PGR
Phthalic Acid	ESR2
Phthalic Acid	PPARA
Phthalic Acid	PPARD
Phthalic Acid	PPARG
Phthalic Acid	RXRA
Phthalic Acid	RXRB
Phthalic Acid	RXRG
Phthalic Acid	SLCO2B1
Pyromellitic Acid	fumC
S-(Methylmercury)-L-Cysteine	EFTUD1
S-(Methylmercury)-L-Cysteine	SLC7A5
S-(Methylmercury)-L-Cysteine	SLC7A8
Glycocyamine	GAMT
Tosyl-D-Proline	thyA
Selenoinosine	ptd
9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine	HSP90AB1
9-Butyl-8-(3,4,5-Trimethoxybenzyl)-9h-Purin-6-Amine	HSP90AA1
1-3 Sugar Ring of Pentamannosyl 6-Phosphate	M6PR
Pyrazole	ADH1C
Pyrazole	ESR1
Pyrazole	ESR2
Indolepropionic acid	aspC
Indolepropionic acid	tyrB
Indolepropionic acid	PLA2G2E
4-methyl-umbelliferyl-N-acetyl-chitobiose	LYZ
S-Mercaptocysteine	MST
S-Mercaptocysteine	c-des
S-Mercaptocysteine	sseA
S-Mercaptocysteine	hcp
S-Mercaptocysteine	TST
S-Mercaptocysteine	glpE
S-Mercaptocysteine	hcp
S-Mercaptocysteine	sufS
RU79072	SRC
5-Mercapto-2-Nitro-Benzoic Acid	arsC
5-Mercapto-2-Nitro-Benzoic Acid	IL12B
R-9-(2-hydroxypropyl)adenine	TK
N-[(2R)-4-diazonio-3-oxoniumylidene-1-phenylbutan-2-yl]-1-phenylmethoxymethanimidate	speB
(R)-3-hydroxytetradecanoic acid	fhuA
(R)-3-hydroxytetradecanoic acid	tonB
(R)-3-hydroxytetradecanoic acid	LY96
(R)-3-hydroxytetradecanoic acid	TLR4
Tert-Butyloxycarbonyl Group	gag-pol
7-alpha-D-Ribofuranosyl-2-aminopurine-5'-phosphate	cobT
Sucrose	bgl3
Sucrose	ams
Sucrose	blaCTX-M-9a
Sucrose	blaCTX-M-14
Sucrose	blaCTX-M-27
Sucrose	hmuO
Sucrose	ATOX1
Sucrose	RTCB
Sucrose	scrY
Sucrose	sacB
Sucrose	ACTA1
Sucrose	ampC
Sucrose	LYZ
Sucrose	TAS1R2
(3-Chloro-4-Propoxy-Phenyl)-Acetic Acid	PTGS1
1,3-Propanediol	ARF1
1,3-Propanediol	linB
1-Hexadecanosulfonic Acid	LIP1
1-Hexadecanosulfonic Acid	FABP4
2,5-Anhydroglucitol-1,6-Biphosphate	FBP1
Dodecyltrimethylammonium	PTPN11
Beta-3-Cysteine	env
4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate	GOT2
4'-Deoxy-4'-Acetylyamino-Pyridoxal-5'-Phosphate	gabT
N-(Bromoacetyl)-beta-alanyl-N-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-L-serinamide	PTPN1
(2S)-1-[(2S,4R)-4-Benzyl-2-hydroxy-5-{[(1S,2R,5S)-2-hydroxy-5-methylcyclopentyl]amino}-5-oxopentyl]-4-{[6-chloro-5-(4-methyl-1-piperazinyl)-2-pyrazinyl]carbonyl}-N-(2-methyl-2-propanyl)-2-piperazineca rboxamide	gag-pol
2-Anhydro-3-Fluoro-Quinic Acid	aroQ
N-Acetylmannosaminitol	synC
Pregnenolone	SULT2B1
Pregnenolone	NR1I2
Pregnenolone	CYP3A4
Pregnenolone	SLC10A6
Phenyl-uridine-5'-diphosphate	galE
Isochorismic Acid	phzD1
(2S)-2-({4-[(2S)-1-(2-Amino-4-oxo-1,4-dihydro-6-quinazolinyl)-3-{[2-({(2R,3R,4S,5R)-3,4-dihydroxy-5-[(phosphonooxy)methyl]tetrahydro-2-furanyl}amino)-2-oxoethyl]amino}-2-hydroxy-2-propanyl]benzoyl}ami no)pentanedioic acid	purN
P-Anisic Acid	PLA2G1B
P-Anisic Acid	PLA2G2E
9-deazainosine	PNP
3-Nitrophenylboronic Acid	ampC
Alpha-Methylene Adenosine Monophosphate	prs
N-[2-(1-maleimidyl)ethyl]-7-diethylaminocoumarin-3-carboxamide	pstS
5-hydroxymethyl-5,6-dihydrofolic acid	SHMT1
2,3-Anhydro-quinic acid	aroQ
2,3-Anhydro-quinic acid	aroQ
3-(alpha-D-Galactopyranosyloxy)-5-nitrobenzamide	ctxB
3-Phenyl-1,2-Propandiol	REN
A-98881	gag-pol
Arabinouridine 3'-phosphate	RNASE1
Brodimoprim-4,6-Dicarboxylate	folA
N-(2-Acetamido)Iminodiacetic Acid	def
Diethyl phosphonate	BCHE
Diethyl phosphonate	fbpC
RWJ-56423	PRSS1
2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone	chiB
2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone	HEXB
7-(1-Methyl-1,2,3-Triazol-4-Yl)-6-Formyl-2,7-Dihydro-[1,4]Thiazepine-3-Carboxylic Acid, Brl42715, C6-(N1-Methyl-1,2,3-Triazolylmethylene)Penem	ampC
5-Exo-Hydroxycamphor	camC
Iodo-Willardiine	GRIA2
Mono-[3,4-Dihydroxy-5-(5-Methyl-Benzoimidazol-1-Yl)-Tetrahydor-Furan-2-Ylmethyl] Ester	cobT
1-Azepan-1-Yl-2-Phenyl-2-(4-Thioxo-1,4-Dihydro-Pyrazolo[3,4-D]Pyrimidin-5-Yl)Ethanone Adduct	HSD17B10
Canaline	OAT
Para-Bromobenzyl Alcohol	ADH1C
Phosphonoacetic Acid	phoA
N-Pyridoxyl-Glycine-5-Monophosphate	glyA
N-Pyridoxyl-Glycine-5-Monophosphate	SHMT1
N-Pyridoxyl-Glycine-5-Monophosphate	ODC1
Methylphosphinate	ACHE
7-(1,1-Dioxo-1h-Benzo[D]Isothiazol-3-Yloxymethyl)-2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	PTPN1
5-Fluorolevulinic Acid	hemB
4-(Acetylamino)-3-[(Aminoacetyl)Amino]Benzoic Acid	NA
FR236913	ADA
Dihydrogenphosphate	pstS
Dihydrogenphosphate	DCXR
Siroheme	cysI
[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine	CDK2
[4-(2-Amino-4-Methyl-Thiazol-5-Yl)-Pyrimidin-2-Yl]-(3-Nitro-Phenyl)-Amine	CCNA2
IDD552	AKR1B1
Alpha-D-Glucose 1,6-Bisphosphate	pgmB
Alpha-D-Glucose 1,6-Bisphosphate	PGM1
Guanosine 5'-diphosphate 2':3'-cyclic monophosphate	purA
Guanosine 5'-diphosphate 2':3'-cyclic monophosphate	relA
4-(Hydrogen sulfate)-beta-D-galactopyranose	MBL2
3,4-Dihydro-2h-Pyrrolium-5-Carboxylate	DAO
2,4-Dihydroxybenzoic Acid	pobA
2,4-Dihydroxybenzoic Acid	pobA
4-(1,3-Benzodioxol-5-Yl)-5-(5-Ethyl-2,4-Dihydroxyphenyl)-2h-Pyrazole-3-Carboxylic Acid	HSP90AA1
[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid	blaCTX-M-9a
[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid	bla
[(2-Ethoxy-1-Naphthoyl)Amino]Methylboronic Acid	bla
alpha-D-glucose-1-phosphate	algC
alpha-D-glucose-1-phosphate	PYGM
alpha-D-glucose-1-phosphate	rmlA
alpha-D-glucose-1-phosphate	malP
alpha-D-glucose-1-phosphate	agp
S-Adenosyl-1,8-Diamino-3-Thiooctane	speE
Methylphosphinic Acid	estA
Methylphosphinic Acid	BCHE
Methylphosphinic Acid	ACHE
Methylphosphinic Acid	BCHE
L-thioproline	ANXA5
{4-[3-(6,7-Diethoxy-Quinazolin-4-Ylamino)-Phenyl]-Thiazol-2-Yl}-Methanol	FBP1
N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate	dgdA
DAS869	HPD
Thiocamphor	camC
Domoic Acid	GRIK2
D-Proline	SLC36A1
Aetiocholanolone	SULT2A1
Aetiocholanolone	HSD17B11
Aetiocholanolone	fabG3
Aetiocholanolone	IGHG2
N-(3-Propylcarbamoyloxirane-2-Carbonyl)-Isoleucyl-Proline	CTSB
Ethyl N-methylcarbamate	stxB
Guanosine	43
Guanosine	PNP
3-(4-Benzenesulfonyl-Thiophene-2-Sulfonylamino)-Phenylboronic Acid	ampC
Soraphen A	ACACB
Calyculin A	PPP1CC
4-(Aminosulfonyl)-N-[(3,4,5-Trifluorophenyl)Methyl]-Benzamide	CA2
Glucosamine 4-Phosphate	fhuA
Dansylamide	CA2
D-Mannose 1-Phosphate	algC
Deacetoxyvinzolidine	CALM1
3-amino-5-phenylpentane	CTSV
3-amino-5-phenylpentane	CTSK
N-Allylaniline	E
3-Butylthiolane 1-Oxide	ADH1C
Cis-[4,5-Bis-(4-Bromophenyl)-2-(2-Ethoxy-4-Methoxyphenyl)-4,5-Dihydroimidazol-1-Yl]-[4-(2-Hydroxyethyl)Piperazin-1-Yl]Methanone	MDM2
1-(2,6-Dichlorophenyl)-5-(2,4-Difluorophenyl)-7-Piperazin-1-Yl-3,4-Dihydroquinazolin-2(1h)-One	MAPK14
CRA_1802	PRSS1
3-(4-carbamoyl-1-carboxy-2-methylsulfonyl-buta-1,3-dienylamino)-indolizine-2-carboxylic acid	ampC
Arotinoid acid	RARB
3-(2-Aminoethyl)-4-(Aminomethyl)Heptanedioic Acid	ALAD
2',3'-Dideoxycytidine-5'-Monophosphate	cmk
3-Cyclohexyl-L-alanine	ZFY
4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine	thiE
Stavudine triphosphate	NME1
FKB-001	FKBP1A
4-O-(4,6-Dideoxy-4-{[4,5,6-Trihydroxy-3-(Hydroxymethyl)Cyclohex-2-En-1-Yl]Amino}-Beta-D-Lyxo-Hexopyranosyl)-Alpha-D-Erythro-Hexopyranose	AMY2A
6-hydroxyuridine-5'-phosphate	UMPS
6-hydroxyuridine-5'-phosphate	pyrF
L-2-Amino-6-Methylene-Pimelic Acid	ddh
D-Methionine	METAP2
Sulfamic Acid 2,3-O-(1-Methylethylidene)-4,5-O-Sulfonyl-Beta-Fructopyranose Ester	CA2
3-(Prop-2-Ene-1-Sulfinyl)-Propene-1-Thiol	GSR
Methylthioinosine	deoD
Acetylphosphate	fcl
Acetylphosphate	pta
(5R)-5-{[(2-Amino-3H-purin-6-yl)oxy]methyl}-2-pyrrolidinone	CDK2
N-Carboxymethionine	thyA
N-Carboxymethionine	ureC
N-Carboxymethionine	ureB
N-Carboxymethionine	ureA
N-Carboxymethionine	rsmF
alpha-D-mannose 6-phosphate	algC
alpha-D-mannose 6-phosphate	IGF2R
alpha-D-mannose 6-phosphate	M6PR
Stanolone	HSD17B1
Stanolone	AR
Stanolone	ESR1
Stanolone	NR3C2
Stanolone	CYP11A1
Stanolone	CYP17A1
Stanolone	CYP19A1
Stanolone	SHBG
Stanolone	ABCB1
3'-phospho-5'-adenylyl sulfate	SULT1E1
1,3-bis-([[3-(4-{3-[3-nitro-5-(galactopyranosyloxy)-benzoylamino]-propyl}-piperazin-1-yl)-propylamino-3,4-dioxo-cyclobutenyl]-amino-ethyl]-amino-carbonyloxy)-2-amino-propane	ctxB
Beta-3-Serine	env
N7-(5'-Phospho-alpha-ribosyl)-2-hydroxypurine	cobT
(2s,4s)-Alpha-Campholinic Acid	camK
2-Amino-Vinyl-Phosphate	fhuA
RU78783	SRC
5-(2-Chlorophenyl)Furan-2-Carboxylic Acid	map
5-(2-Chlorophenyl)Furan-2-Carboxylic Acid	map
Octanoyl-Coenzyme A	ECHS1
Octanoyl-Coenzyme A	ECI1
Octanoyl-Coenzyme A	ACADM
2,4-Diamino-6-Phenyl-5,6,7,8,-Tetrahydropteridine	NOS3
Propanoyl-CoA	pccB
4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine	CDK2
4-(2,4-Dimethyl-1,3-thiazol-5-yl)-N-[4-(trifluoromethyl)phenyl]-2-pyrimidinamine	CCNA2
N-Hydroxy-4-(Methyl{[5-(2-Pyridinyl)-2-Thienyl]Sulfonyl}Amino)Benzamide	HDAC8
Zardaverine	PDE4D
2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine	DHFR
(South)-Methanocarba-Thymidine	TK
Biphenyl-2,3-Diol	bphC
Biphenyl-2,3-Diol	bphC
Biphenyl-2,3-Diol	doxG
(4R)-limonene 1α,2α-epoxide	LCN9
Piretanide	SLC12A1
Mixed Carbamic Phosphoric Acid Anhydride of 7,8-Diaminononanic Acid	bioD1
3-Amino-6-Hydroxy-Tyrosine	tynA
K201 free base	ANXA5
Adenosine 5'-[gamma-thio]triphosphate	BST1
Adenosine 5'-[gamma-thio]triphosphate	SYN1
Adenosine 5'-[gamma-thio]triphosphate	BCKDK
Adenosine 5'-[gamma-thio]triphosphate	PFKFB1
Adenosine 5'-[gamma-thio]triphosphate	PMS2
Adenosine 5'-[gamma-thio]triphosphate	recA
Adenosine 5'-[gamma-thio]triphosphate	recA
Adenosine 5'-[gamma-thio]triphosphate	recA
Adenosine 5'-[gamma-thio]triphosphate	purT
Adenosine 5'-[gamma-thio]triphosphate	recQ
Adenosine 5'-[gamma-thio]triphosphate	dnaX
Adenosine 5'-[gamma-thio]triphosphate	pknB
Adenosine 5'-[gamma-thio]triphosphate	cag-alfa
CoA-s-acetyl tryptamine	AANAT
(R)-Bicalutamide	AR
5'-Deoxy-5'-(Methylthio)-Tubercidin	MTAP
5'-Deoxy-5'-(Methylthio)-Tubercidin	mtnN
9-(6-deoxy-alpha-L-talofuranosyl)-6-methylpurine	deoD
Diglyme	HSP90B1
4-(1-Benzyl-3-Carbamoylmethyl-2-Methyl-1h-Indol-5-Yloxy)-Butyric Acid	PLA2G2A
Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate	nadE
Gamma-Arsono-Beta, Gamma-Methyleneadenosine-5'-Diphosphate	glpK
Heptanoic acid	PLA2G1B
(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid	tpdA
(4s)-2-[(1e)-1-Aminoprop-1-Enyl]-4,5-Dihydro-1,3-Thiazole-4-Carboxylic Acid	rplK
3-(1-Aminoethyl)Nonanedioic Acid	bioD1
Inositol 1,3-Bisphosphate	EEA1
N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine	GSTA1
N-(4-Aminobutanoyl)-S-(4-methoxybenzyl)-L-cysteinylglycine	GSTA1
alpha-L-iduronic acid	cslA
2-Fluoro-2'-Deoxyadenosine	deoD
Fosmidomycin	dxr
2-Acetyl-Protoporphyrin Ix	cycA
Hymenialdisine	CDK5
Hymenialdisine	CDK1
Hymenialdisine	CDK2
3-Hydroxypyruvic Acid	TPI
3-Hydroxypyruvic Acid	nanA
2-aminoisobutyric acid	CRH
2-aminoisobutyric acid	NPY
2-aminoisobutyric acid	SLC16A10
2-Thiomethyl-3-Phenylpropanoic Acid	MMP8
(Carboxyhydroxyamino)Ethanoic Acid	purA
(Carboxyhydroxyamino)Ethanoic Acid	purA
Ricinoleic Acid	CNR1
Ricinoleic Acid	CNR2
Ricinoleic Acid	TRPV1
Pentasulfide-Sulfur	sud
Oxitriptan	trpS2
Rhamnose	rhaA
Benzimidazole	cobT
(5-Chloropyrazolo[1,5-a]Pyrimidin-7-Yl)-(4-Methanesulfonylphenyl)Amine	CDK2
8,9,10-Trihydroxy-7-hydroxymethyl-2-thioxo-6-oxa-1,3-diaza-spiro[4.5]decan-4-one	PYGM
Ndelta-(N'-Sulphodiaminophosphinyl)-L-Ornithine	argI
Fluoro-Willardiine	GRIA2
N-Ethylmaleimide	CLC
Penicillin G Acyl-Serine	blaR1
Penicillin G Acyl-Serine	pbp
5-(2-hydroxyethyl)-4-methylthiazole	thiM
2-Propyl-Aniline	E
1-Benzyl-(R)-Propylamine	gag-pol
4-(5-Bromo-2-Oxo-2h-Indol-3-Ylazo)-Benzenesulfonamide	CDK2
4-(4-Chlorophenyl)Imidazole	CYP2B6
GE-2270A	tufA
Uridine-5'-diphosphate-2-deoxy-2-fluorogalactose	lgtC
Uridine-5'-diphosphate-2-deoxy-2-fluorogalactose	lgtC
PNU177836	PTPN1
N1,N14-Bis((S-Methyl)Isothioureido)Tetradecane	NOS3
Vitamin B6 Complexed with 2-Amino-Hexanoic Acid	aspC
Para-Mercury-Benzenesulfonic Acid	CLC
Para-Mercury-Benzenesulfonic Acid	ESR2
4-[3-Methylsulfanylanilino]-6,7-Dimethoxyquinazoline	MAPK14
8-iodo-guanine	punA
N-(2-Thienylmethyl)-2,5-Thiophenedisulfonamide	CA2
Cysteine-S-acetamide	OAS1
Cysteine-S-acetamide	RNASE1
Imino-Tryptophan	DAO
CRA_10972	PRSS1
S-(2-Acetamidoethyl) hexadecanethioate	inhA
S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea	NOS1
1-Deoxy-6-O-Phosphono-1-[(Phosphonomethyl)Amino]-L-Threo-Hexitol	kdsA
Cacodylic acid	gag-pol
Cacodylic acid	NOS3
Cacodylic acid	AKR1B1
Cacodylic acid	GNAT1
Cyclohexylammonium Ion	murA
2-(Thiomethylene)-4-Methylpentanoic Acid	ADAM28
Metribolone	PGR
Metribolone	AR
Metribolone	NCOA2
Metribolone	NR3C2
Quisqualic acid	GRIA2
Quisqualic acid	GRIK2
S-9-(2-hydroxypropyl)adenine	TK
Glutathione sulfonic acid	gstA
Glutathione sulfonic acid	GSTM4
Glutathione sulfonic acid	GSTA1
Glutathione sulfonic acid	GSTP1
3,8-Diamino-6-Phenyl-5-[6-[1-[2-[(1,2,3,4-Tetrahydro-9-Acridinyl)Amino]Ethyl]-1h-1,2,3-Triazol-5-Yl]Hexyl]-Phenanthridinium	ACHE
Arsanilic acid	LYZ
5-fluoro-beta-L-gulosyl fluoride	MAN2A1
2-{[2-Oxo-2-(1-piperidinyl)ethyl]sulfanyl}-6-(trifluoromethyl)-4(1H)-pyrimidinone	FABP4
Patupilone	TUBA3C
Patupilone	TUBB
Patupilone	TUBB1
Patupilone	TUBB4B
Patupilone	TUBB4A
Patupilone	TUBA4A
Patupilone	TUBB3
Patupilone	TUBA1C
Patupilone	TUBA8
Patupilone	TUBA1B
Patupilone	TUBA1A
Patupilone	CYP3A4
Phenylalanine-N-Sulfonamide	CPA1
N-acetyl-beta-D-glucosaminyl-(1-&gt;4)-N-acetyl-beta-D-glucosamine	chb
N-acetyl-beta-D-glucosaminyl-(1-&gt;4)-N-acetyl-beta-D-glucosamine	LYZ
N-acetyl-beta-D-glucosaminyl-(1-&gt;4)-N-acetyl-beta-D-glucosamine	B4GALT1
6-hydroxy-1,6-dihydro purine nucleoside	ADA
CRA_1801	PRSS1
Lauric acid	ADH5
Lauric acid	fabB
Lauric acid	fhuA
Lauric acid	GM2A
Lauric acid	fabH
Lauric acid	HNF4A
Lauric acid	PLA2G2A
Lauric acid	VLDLR
Lauric acid	GLTP
Lauric acid	fabF
Lauric acid	LTF
Lauric acid	tonB
Lauric acid	C8G
Lauric acid	PLA2G2D
Lauric acid	pvdQ
Lauric acid	LY96
Lauric acid	TLR4
Lauric acid	PPARA
Lauric acid	ALB
3,4-dimethylaniline	cobT
4-(2,5-Dichloro-Thiophen-3-Yl)-Pyrimidin-2-Ylamine	CDK2
5-beta-D-ribofuranosylnicotinamide adenine dinucleotide	ADH1C
Ulapualide A	ACTA1
3-[2,6,8-Trioxo-9-[(2R,3S,4R)-2,3,4,5-tetrahydroxypentyl]-3H-purin-7-yl]propyl dihydrogen phosphate	ribH
1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	LCK
1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	LYN
1-Tert-Butyl-3-(4-Chloro-Phenyl)-1h-Pyrazolo[3,4-D]Pyrimidin-4-Ylamine	SRC
2-Methyl-3-(2-Aminothiazolo)Propanal	REN
Phosphoglycolohydroxamic Acid	TPI1
Phosphoglycolohydroxamic Acid	mgsA
Phosphoglycolohydroxamic Acid	rhaD
Phosphoglycolohydroxamic Acid	fucA
Phosphoglycolohydroxamic Acid	kbaY
Phosphoglycolohydroxamic Acid	fbaA
1h-Benoximidazole-2-Carboxylic Acid	CTSD
4-(2-Thienyl)-1-(4-Methylbenzyl)-1h-Imidazole	fabI
Adamantane-1-Carboxylic Acid-5-Dimethylamino-Naphthalene-1-Sulfonylamino-Octyl-Amide	camC
S-octylglutathione	GSTM4
4-methoxybenzenesulfinate	MMP13
4-methoxybenzenesulfinate	MMP3
D-Levofloxacin	lytA
1,8-Di-Hydroxy-4-Nitro-Anthraquinone	CSNK2A1
Oxidized Acetyl Dithranol	actVA 6
LY341770	thyA
4-(Aminosulfonyl)-N-[(2,5-Difluorophenyl)Methyl]-Benzamide	CA2
Nitrilotriacetic acid	LTF
UDP-alpha-D-glucuronic acid	hasB
UDP-alpha-D-glucuronic acid	B3GAT3
UDP-alpha-D-glucuronic acid	GALE
5-Phosphoarabinonic Acid	pgiB
5-Phosphoarabinonic Acid	GPI
Doramapimod	MAPK14
Pantothenyl-Aminoethanol-Acetate Pivalic Acid	phbA
7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide	PLAU
6-Carboxymethyluracil	DPYD
S-Selanyl Cysteine	sufS
(S)-2-Tetrahydrofuroic acid	qheDH
(S)-2-Tetrahydrofuroic acid	putA
Dazoxiben	TBXAS1
1-Aminocyclopropylphosphonate	acdS
4-Piperidino-Piperidine	CES1
Malonaldehyde	bla
2-Aminobenzyl alcohol	CFD
Acetoacetyl-CoA	menB
Acetoacetyl-CoA	mvaS
Acetoacetyl-CoA	mvaS
Acetoacetyl-CoA	HADH
Acetoacetyl-CoA	phbA
Acetoacetyl-CoA	ACADS
Acetoacetyl-CoA	ECHS1
Sri-9662	DHFR
(R)-N-(1-Methyl-Hexyl)-Formamide	ADH1C
(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone	NMT1
(1-Methyl-1h-Imidazol-2-Yl)-(3-Methyl-4-{3-[(Pyridin-3-Ylmethyl)-Amino]-Propoxy}-Benzofuran-2-Yl)-Methanone	NMT1
3-Decyl-2,5-Dioxo-4-Hydroxy-3-Pyrroline	HAO1
7-Nitroindazole-2-Carboxamidine	NOS3
D-Lactic acid	SLC16A7
D-Lactic acid	SLC16A1
D-Lactic acid	SLC16A3
4-{2,4-Bis[(3-Nitrobenzoyl)Amino]Phenoxy}Phthalic Acid	PYGM
Zebularine	cdd
Cytidine-5'-diphospho-beta-D-xylose	rfbG
Selenazole-4-carboxyamide-adenine dinucleotide	IMPDH2
2-{3-[4-(4-Fluorophenyl)-3,6-Dihydro-1(2h)-Pyridinyl]Propyl}-8-Methyl-4(3h)-Quinazolinone	PARP1
3-Methoxybenzamide	PARP1
7-cyano-7-deazaguanine	tgt
(Diphosphono)Aminophosphonic Acid	metK
3-[[(3R,4S,5S,6R)-7-Benzyl-4,5-dihydroxy-1,1-dioxo-3,6-bis(phenoxymethyl)-1,2,7-thiadiazepan-2-yl]methyl]-N-methylbenzamide	gag-pol
3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione	ctxB
3-Amino-4-{3-[2-(2-Propoxy-Ethoxy)-Ethoxy]-Propylamino}-Cyclobut-3-Ene-1,2-Dione	ctxB
PASBN	SRC
Alpha-Ribazole-5'-Phosphate Derivative	cobT
[N-[N-(4-Methoxy-2,3,6-trimethylphenylsulfonyl)-L-aspartyl]-D-(4-amidino-phenylalanyl)]-piperidine	PRSS1
6-[(Z)-Amino(Imino)Methyl]-N-[4-(Aminomethyl)Phenyl]-4-(Pyrimidin-2-Ylamino)-2-Naphthamide	PLAU
IC261	CSNK1G2
Cyclopropyl-{4-[5-(3,4-Dichlorophenyl)-2-[(1-Methyl)-Piperidin]-4-Yl-3-Propyl-3h-Imidazol-4-Yl]-Pyrimidin-2-Yl}Amine	MAPK10
Glycolic acid	G6PD
N'-(2s,3r)-3-Amino-4-Cyclohexyl-2-Hydroxy-Butano-N-(4-Methylphenyl)Hydrazide	METAP2
2-(Sec-Butyl)Thiazole	LCN9
Pidolic acid	VEGFA
Pidolic acid	AMY2A
Pidolic acid	IGLC1
Pidolic acid	TFF2
Pidolic acid	cycA
Pidolic acid	ADAM28
Pidolic acid	nir
Pidolic acid	KRTAP5-2
Pidolic acid	HCRT
Pidolic acid	CCL8
Pidolic acid	AMY2B
Pidolic acid	AMY2A
Ethylaminobenzylmethylcarbonyl Group	SAP2
Isoglutamine	atpF
5-Hydroxymethyl-Chonduritol	AMY1A
5-Hydroxymethyl-Chonduritol	AMY2A
5-Hydroxymethyl-Chonduritol	AMY2B
5-Hydroxymethyl-Chonduritol	AMY2A
8-(2,5-Dimethoxy-Benzyl)-2-Fluoro-9h-Purin-6-Ylamine	HSP90AA1
Tetramethylammonium	GALE
2-Morpholinoethylamine	CTSD
PMP-hydroxyisoxazole, pyridoxamine-5-phosphate-hydroxyisoxazole	alr
[Methylseleno]Acetate	soxA
6-Nitroindazole	NOS2
6-Nitroindazole	NOS3
Ribose-1-Phosphate	udp
Ribose-1-Phosphate	PNP
2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid	PTPN1
Thymidine-5'- Diphosphate	NME1
2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid	SRC
scyllo-inositol	GBA
